id,power,speed,angle,energy,depth,t_inters
4106.1,6000,0.259745454545455,-10,23.0995380092398,1.489,0.279711924611508
4107.1,6000,0.259745454545455,-10,23.0995380092398,1.386,0.279711924611508
4108.1,6000,0.259745454545455,-10,23.0995380092398,1.424,0.279711924611508
4109.1,6000,0.259745454545455,-10,23.0995380092398,1.329,0.267757913691726
4110.1,6000,0.259745454545455,-10,23.0995380092398,1.361,0.267757913691726
1001.2,3000,0.1667,-10,17.996400719856,0.69,0.274939478104379
1002.2,3000,0.1667,-10,17.996400719856,0.751,0.273175830833833
1003.2,3000,0.1667,-10,17.996400719856,0.769,0.273055854829034
1004.2,3000,0.1667,-10,17.996400719856,0.873,0.271388188362328
1005.2,3000,0.1667,-10,17.996400719856,0.701,0.272222021595681
1006.2,3000,0.1667,-10,17.996400719856,0.84,0.270812303539292
1007.2,3000,0.1667,-10,17.996400719856,0.889,0.259444577084583
1008.2,3000,0.1667,-10,17.996400719856,0.838,0.271868092381524
1009.2,3000,0.1667,-10,17.996400719856,0.744,0.259216622675465
1010.2,3000,0.1667,-10,17.996400719856,0.526,0.259546556688662
1101.2,3500,0.1667,-10,20.995800839832,0.899,0.272664523095381
1102.2,3500,0.1667,-10,20.995800839832,1.037,0.272664523095381
1103.2,3500,0.1667,-10,20.995800839832,1.152,0.272664523095381
1104.2,3500,0.1667,-10,20.995800839832,1.135,0.271788698260348
1105.2,3500,0.1667,-10,20.995800839832,1.152,0.270199016196761
1106.2,3500,0.1667,-10,20.995800839832,1.108,0.270624931013797
1107.2,3500,0.1667,-10,20.995800839832,1.11,0.259491157768446
1108.2,3500,0.1667,-10,20.995800839832,1.146,0.270624931013797
1109.2,3500,0.1667,-10,20.995800839832,1.017,0.259491157768446
1110.2,3500,0.1667,-10,20.995800839832,1.12,0.270624931013797
1201.2,4000,0.1667,-10,23.995200959808,1.419,0.272806964607079
1202.2,4000,0.1667,-10,23.995200959808,1.38,0.262051115776845
1203.2,4000,0.1667,-10,23.995200959808,1.332,0.272806964607079
1204.2,4000,0.1667,-10,23.995200959808,1.369,0.272806964607079
1205.2,4000,0.1667,-10,23.995200959808,1.306,0.260503425314937
1206.2,4000,0.1667,-10,23.995200959808,1.212,0.272806964607079
1207.2,4000,0.1667,-10,23.995200959808,1.348,0.272321061787642
1208.2,4000,0.1667,-10,23.995200959808,1.31,0.262069112177565
1209.2,4000,0.1667,-10,23.995200959808,1.411,0.260299466106779
1210.2,4000,0.1667,-10,23.995200959808,1.352,0.272321061787642
1301.2,4750,0.1667,-10,28.494301139772,1.724,0.260689976004799
1302.2,4750,0.1667,-10,28.494301139772,1.638,0.260689976004799
1303.2,4750,0.1667,-10,28.494301139772,1.585,0.260689976004799
1304.2,4750,0.1667,-10,28.494301139772,1.622,0.271889736052789
1305.2,4750,0.1667,-10,28.494301139772,1.577,0.271889736052789
1306.2,4750,0.1667,-10,28.494301139772,1.619,0.259706172765447
1307.2,4750,0.1667,-10,28.494301139772,1.594,0.259706172765447
1308.2,4750,0.1667,-10,28.494301139772,1.552,0.271889736052789
1309.2,4750,0.1667,-10,28.494301139772,1.663,0.259706172765447
1310.2,4750,0.1667,-10,28.494301139772,1.558,0.259706172765447
1401.2,5000,0.1667,-10,29.99400119976,1.707,0.277402159568086
1402.2,5000,0.1667,-10,29.99400119976,1.668,0.275260587882424
1403.2,5000,0.1667,-10,29.99400119976,1.672,0.275260587882424
1404.2,5000,0.1667,-10,29.99400119976,1.571,0.275260587882424
1405.2,5000,0.1667,-10,29.99400119976,1.722,0.274120815836833
1406.2,5000,0.1667,-10,29.99400119976,1.773,0.274120815836833
1407.2,5000,0.1667,-10,29.99400119976,1.565,0.262921055788842
1408.2,5000,0.1667,-10,29.99400119976,1.702,0.260983443311338
1409.2,5000,0.1667,-10,29.99400119976,1.665,0.260983443311338
1410.2,5000,0.1667,-10,29.99400119976,1.542,0.260983443311338
1501.2,3000,0.1667,-15,17.996400719856,0.905,0.278951967606479
1502.2,3000,0.1667,-15,17.996400719856,1.018,0.265802597480504
1503.2,3000,0.1667,-15,17.996400719856,0.829,0.265802597480504
1504.2,3000,0.1667,-15,17.996400719856,1.024,0.278951967606479
1505.2,3000,0.1667,-15,17.996400719856,0.917,0.265802597480504
1506.2,3000,0.1667,-15,17.996400719856,0.757,0.278951967606479
1507.2,3000,0.1667,-15,17.996400719856,0.85,0.275448668266347
1508.2,3000,0.1667,-15,17.996400719856,0.618,0.276894379124175
1509.2,3000,0.1667,-15,17.996400719856,0.71,0.276894379124175
1510.2,3000,0.1667,-15,17.996400719856,0.855,0.275448668266347
1601.2,3500,0.1667,-15,20.995800839832,1.175,0.275334691061788
1602.2,3500,0.1667,-15,20.995800839832,1.129,0.275334691061788
1603.2,3500,0.1667,-15,20.995800839832,1.057,0.263517054589082
1604.2,3500,0.1667,-15,20.995800839832,1.173,0.275334691061788
1605.2,3500,0.1667,-15,20.995800839832,1.053,0.275334691061788
1606.2,3500,0.1667,-15,20.995800839832,1.086,0.262233311337732
1607.2,3500,0.1667,-15,20.995800839832,1.131,0.262233311337732
1608.2,3500,0.1667,-15,20.995800839832,1.127,0.273331091781644
1609.2,3500,0.1667,-15,20.995800839832,1.017,0.273331091781644
1610.2,3500,0.1667,-15,20.995800839832,1.086,0.262233311337732
1701.2,4000,0.1667,-15,23.995200959808,1.687,0.273664085182963
1702.2,4000,0.1667,-15,23.995200959808,1.444,0.273664085182963
1703.2,4000,0.1667,-15,23.995200959808,1.441,0.262044409118176
1704.2,4000,0.1667,-15,23.995200959808,1.452,0.273664085182963
1705.2,4000,0.1667,-15,23.995200959808,1.323,0.262044409118176
1706.2,4000,0.1667,-15,23.995200959808,1.375,0.273664085182963
1707.2,4000,0.1667,-15,23.995200959808,1.387,0.260580701859628
1708.2,4000,0.1667,-15,23.995200959808,1.371,0.260580701859628
1709.2,4000,0.1667,-15,23.995200959808,1.303,0.274287960407918
1710.2,4000,0.1667,-15,23.995200959808,1.29,0.260580701859628
1801.2,4750,0.1667,-15,28.494301139772,1.737,0.268510053989202
1802.2,4750,0.1667,-15,28.494301139772,1.702,0.280639628074385
1803.2,4750,0.1667,-15,28.494301139772,1.707,0.280399676064787
1804.2,4750,0.1667,-15,28.494301139772,1.647,0.280639628074385
1805.2,4750,0.1667,-15,28.494301139772,1.619,0.277658224355129
1806.2,4750,0.1667,-15,28.494301139772,1.681,0.277658224355129
1807.2,4750,0.1667,-15,28.494301139772,1.61,0.266446466706659
1808.2,4750,0.1667,-15,28.494301139772,1.616,0.279055944811038
1809.2,4750,0.1667,-15,28.494301139772,1.569,0.279055944811038
1810.2,4750,0.1667,-15,28.494301139772,1.521,0.266446466706659
2001.2,3000,0.1667,-20,17.996400719856,0.872,0.262134391121776
2002.2,3000,0.1667,-20,17.996400719856,0.473,0.262134391121776
2003.2,3000,0.1667,-20,17.996400719856,0.879,0.273376142771446
2004.2,3000,0.1667,-20,17.996400719856,0.868,0.262134391121776
2005.2,3000,0.1667,-20,17.996400719856,0.864,0.273376142771446
2006.2,3000,0.1667,-20,17.996400719856,0.959,0.273376142771446
2007.2,3000,0.1667,-20,17.996400719856,0.862,0.271774463107379
2008.2,3000,0.1667,-20,17.996400719856,0.876,0.273706076784643
2009.2,3000,0.1667,-20,17.996400719856,0.684,0.271774463107379
2010.2,3000,0.1667,-20,17.996400719856,0.934,0.259758866226755
2101.2,3500,0.1667,-20,20.995800839832,1.193,0.272279892021596
2102.2,3500,0.1667,-20,20.995800839832,1.336,0.275339280143971
2103.2,3500,0.1667,-20,20.995800839832,1.18,0.274079532093581
2104.2,3500,0.1667,-20,20.995800839832,1.126,0.274079532093581
2105.2,3500,0.1667,-20,20.995800839832,1.166,0.274079532093581
2106.2,3500,0.1667,-20,20.995800839832,1.148,0.272879772045591
2107.2,3500,0.1667,-20,20.995800839832,1.201,0.261242099580084
2108.2,3500,0.1667,-20,20.995800839832,1.229,0.270960155968806
2109.2,3500,0.1667,-20,20.995800839832,1.107,0.270960155968806
2110.2,3500,0.1667,-20,20.995800839832,1.184,0.270960155968806
2201.2,4000,0.1667,-20,23.995200959808,1.454,0.276562681463707
2202.2,4000,0.1667,-20,23.995200959808,1.507,0.276562681463707
2203.2,4000,0.1667,-20,23.995200959808,1.492,0.265152963407319
2204.2,4000,0.1667,-20,23.995200959808,1.435,0.276562681463707
2205.2,4000,0.1667,-20,23.995200959808,1.523,0.276562681463707
2206.2,4000,0.1667,-20,23.995200959808,1.502,0.263653263347331
2207.2,4000,0.1667,-20,23.995200959808,1.47,0.276394715056989
2208.2,4000,0.1667,-20,23.995200959808,1.472,0.276394715056989
2209.2,4000,0.1667,-20,23.995200959808,1.273,0.276394715056989
2210.2,4000,0.1667,-20,23.995200959808,1.408,0.263353323335333
2301.2,4750,0.1667,-20,28.494301139772,1.624,0.279709580083983
2302.2,4750,0.1667,-20,28.494301139772,1.701,0.266602201559688
2303.2,4750,0.1667,-20,28.494301139772,1.659,0.267681985602879
2304.2,4750,0.1667,-20,28.494301139772,1.701,0.268341853629274
2305.2,4750,0.1667,-20,28.494301139772,1.754,0.267166088782244
2306.2,4750,0.1667,-20,28.494301139772,1.736,0.268083905218956
2307.2,4750,0.1667,-20,28.494301139772,1.799,0.279979526094781
2308.2,4750,0.1667,-20,28.494301139772,1.678,0.278089904019196
2309.2,4750,0.1667,-20,28.494301139772,1.634,0.279481625674865
2310.2,4750,0.1667,-20,28.494301139772,1.634,0.266260269946011
2401.2,5500,0.1667,-20,32.9934013197361,1.983,0.279242969406119
2402.2,5500,0.1667,-20,32.9934013197361,2.116,0.265709676064787
2403.2,5500,0.1667,-20,32.9934013197361,1.965,0.279200977804439
2404.2,5500,0.1667,-20,32.9934013197361,2.167,0.279200977804439
2405.2,5500,0.1667,-20,32.9934013197361,2.073,0.264659886022795
2406.2,5500,0.1667,-20,32.9934013197361,2.039,0.278193179364127
2407.2,5500,0.1667,-20,32.9934013197361,1.863,0.278193179364127
2408.2,5500,0.1667,-20,32.9934013197361,1.821,0.278037210557888
2409.2,5500,0.1667,-20,32.9934013197361,1.946,0.265463725254949
2410.2,5500,0.1667,-20,32.9934013197361,1.867,0.278037210557888
2501.2,4000,0.1167,-10,34.2759211653813,1.757,0.389814498714653
2502.2,4000,0.1167,-10,34.2759211653813,1.957,0.388494875749786
2503.2,4000,0.1167,-10,34.2759211653813,2.019,0.377655115681234
2504.2,4000,0.1167,-10,34.2759211653813,2.09,0.390388620394173
2505.2,4000,0.1167,-10,34.2759211653813,2.122,0.390028723221937
2506.2,4000,0.1167,-10,34.2759211653813,2.168,0.378571996572408
2507.2,4000,0.1167,-10,34.2759211653813,2.174,0.378580565552699
2508.2,4000,0.1167,-10,34.2759211653813,1.984,0.390714241645244
2509.2,4000,0.1167,-10,34.2759211653813,2.085,0.378374910025707
2510.2,4000,0.1167,-10,34.2759211653813,1.989,0.390474310197087
2601.2,3000,0.087525,-10,34.2759211653813,1.549,0.480987055127106
2602.2,3000,0.087525,-10,34.2759211653813,1.46,0.491955349900029
2603.2,3000,0.087525,-10,34.2759211653813,1.642,0.490390082833476
2604.2,3000,0.087525,-10,34.2759211653813,1.746,0.491498337617823
2605.2,3000,0.087525,-10,34.2759211653813,1.682,0.488984770065695
2606.2,3000,0.087525,-10,34.2759211653813,1.715,0.478016475292773
2607.2,3000,0.087525,-10,34.2759211653813,1.649,0.488642010854042
2608.2,3000,0.087525,-10,34.2759211653813,1.554,0.488870516995144
2609.2,3000,0.087525,-10,34.2759211653813,1.665,0.477685141388175
2610.2,3000,0.087525,-10,34.2759211653813,1.756,0.475617160811197
2701.2,4000,0.2333,-10,17.1453064723532,0.894,0.18120143163309
2702.2,4000,0.2333,-10,17.1453064723532,0.915,0.168303874839263
2703.2,4000,0.2333,-10,17.1453064723532,0.943,0.181304303471925
2704.2,4000,0.2333,-10,17.1453064723532,0.906,0.180768512644664
2705.2,4000,0.2333,-10,17.1453064723532,0.921,0.17961120445778
2706.2,4000,0.2333,-10,17.1453064723532,0.932,0.180438465495071
2707.2,4000,0.2333,-10,17.1453064723532,0.878,0.168201003000429
2708.2,4000,0.2333,-10,17.1453064723532,0.841,0.181012833261895
2709.2,4000,0.2333,-10,17.1453064723532,0.893,0.167673784826404
2710.2,4000,0.2333,-10,17.1453064723532,0.882,0.181908675525075
2801.2,5500,0.3207875,-10,17.1453064723532,0.719,0.121341638935432
2802.2,5500,0.3207875,-10,17.1453064723532,0.873,0.121341638935432
2803.2,5500,0.3207875,-10,17.1453064723532,0.925,0.132841463585707
2804.2,5500,0.3207875,-10,17.1453064723532,0.781,0.132841463585707
2805.2,5500,0.3207875,-10,17.1453064723532,0.899,0.132841463585707
2806.2,5500,0.3207875,-10,17.1453064723532,0.904,0.132841463585707
2807.2,5500,0.3207875,-10,17.1453064723532,0.889,0.132657541207185
2808.2,5500,0.3207875,-10,17.1453064723532,0.783,0.119471241865721
2809.2,5500,0.3207875,-10,17.1453064723532,0.799,0.132657541207185
2810.2,5500,0.3207875,-10,17.1453064723532,0.925,0.132657541207185
2901.2,5500,0.2381,-10,23.0995380092398,1.399,0.172099050818984
2902.2,5500,0.2381,-10,23.0995380092398,1.29,0.181116270474591
2903.2,5500,0.2381,-10,23.0995380092398,1.25,0.181116270474591
2904.2,5500,0.2381,-10,23.0995380092398,1.269,0.181116270474591
2905.2,5500,0.2381,-10,23.0995380092398,1.278,0.170255287694246
2906.2,5500,0.2381,-10,23.0995380092398,1.25,0.169600100797984
2907.2,5500,0.2381,-10,23.0995380092398,1.164,0.169579101217976
2908.2,5500,0.2381,-10,23.0995380092398,1.267,0.180750877782444
2909.2,5500,0.2381,-10,23.0995380092398,1.251,0.181968853422932
2910.2,5500,0.2381,-10,23.0995380092398,1.298,0.180977673246535
3001.2,3000,0.129872727272727,-10,23.0995380092398,1.075,0.349273769424612
3002.2,3000,0.129872727272727,-10,23.0995380092398,0.97,0.349273769424612
3003.2,3000,0.129872727272727,-10,23.0995380092398,1.098,0.349273769424612
3004.2,3000,0.129872727272727,-10,23.0995380092398,1.346,0.349273769424612
3005.2,3000,0.129872727272727,-10,23.0995380092398,1.125,0.337231210275794
3006.2,3000,0.129872727272727,-10,23.0995380092398,1.07,0.337231210275794
3007.2,3000,0.129872727272727,-10,23.0995380092398,1.074,0.348850277894442
3008.2,3000,0.129872727272727,-10,23.0995380092398,1.101,0.348850277894442
3009.2,3000,0.129872727272727,-10,23.0995380092398,0.589,0.336861617667647
3010.2,3000,0.129872727272727,-10,23.0995380092398,0.996,0.349743460030799
3101.2,4000,0.1167,-20,34.2759211653813,2.166,0.405756838046272
3102.2,4000,0.1167,-20,34.2759211653813,2.023,0.393914507283633
3103.2,4000,0.1167,-20,34.2759211653813,1.979,0.393914507283633
3104.2,4000,0.1167,-20,34.2759211653813,1.998,0.405756838046272
3105.2,4000,0.1167,-20,34.2759211653813,2.2,0.395336958011997
3106.2,4000,0.1167,-20,34.2759211653813,1.956,0.407230702656384
3107.2,4000,0.1167,-20,34.2759211653813,2.053,0.408961636675236
3108.2,4000,0.1167,-20,34.2759211653813,1.795,0.395816820908312
3109.2,4000,0.1167,-20,34.2759211653813,1.816,0.393820248500428
3110.2,4000,0.1167,-20,34.2759211653813,1.839,0.406390942587832
3201.2,3000,0.087525,-20,34.2759211653813,1.606,0.54196077692088
3202.2,3000,0.087525,-20,34.2759211653813,1.377,0.540818246215367
3203.2,3000,0.087525,-20,34.2759211653813,1.445,0.553511762353613
3204.2,3000,0.087525,-20,34.2759211653813,1.51,0.541320959725793
3205.2,3000,0.087525,-20,34.2759211653813,1.515,0.551226700942588
3206.2,3000,0.087525,-20,34.2759211653813,1.482,0.540029900028563
3207.2,3000,0.087525,-20,34.2759211653813,1.74,0.538544610111397
3208.2,3000,0.087525,-20,34.2759211653813,1.467,0.552175001428163
3209.2,3000,0.087525,-20,34.2759211653813,1.558,0.552620588403313
3210.2,3000,0.087525,-20,34.2759211653813,1.494,0.550929642959154
3301.2,4000,0.2333,-20,17.1453064723532,1.027,0.184402306043721
3302.2,4000,0.2333,-20,17.1453064723532,0.957,0.171406163737677
3303.2,4000,0.2333,-20,17.1453064723532,1.071,0.184908092584655
3304.2,4000,0.2333,-20,17.1453064723532,0.956,0.183236425203601
3305.2,4000,0.2333,-20,17.1453064723532,1.012,0.169863086155165
3306.2,4000,0.2333,-20,17.1453064723532,0.84,0.182996390912988
3307.2,4000,0.2333,-20,17.1453064723532,0.91,0.182490604372053
3308.2,4000,0.2333,-20,17.1453064723532,1.081,0.183309292756108
3309.2,4000,0.2333,-20,17.1453064723532,0.905,0.182147698242606
3310.2,4000,0.2333,-20,17.1453064723532,0.971,0.182220565795114
3401.2,5500,0.3207875,-20,17.1453064723532,0.912,0.128901590616841
3402.2,5500,0.3207875,-20,17.1453064723532,1.003,0.128215778357947
3403.2,5500,0.3207875,-20,17.1453064723532,1.006,0.114499533180065
3404.2,5500,0.3207875,-20,17.1453064723532,0.92,0.128901590616841
3405.2,5500,0.3207875,-20,17.1453064723532,0.922,0.127374099676577
3406.2,5500,0.3207875,-20,17.1453064723532,0.965,0.128901590616841
3407.2,5500,0.3207875,-20,17.1453064723532,0.932,0.128215778357947
3408.2,5500,0.3207875,-20,17.1453064723532,0.951,0.12865220434088
3409.2,5500,0.3207875,-20,17.1453064723532,0.917,0.12865220434088
3410.2,5500,0.3207875,-20,17.1453064723532,0.912,0.127498792814558
3501.2,5500,0.2381,-20,23.0995380092398,1.375,0.170763393532129
3502.2,5500,0.2381,-20,23.0995380092398,1.323,0.141460579588408
3503.2,5500,0.2381,-20,23.0995380092398,1.465,0.170788593028139
3504.2,5500,0.2381,-20,23.0995380092398,1.309,0.183804132717346
3505.2,5500,0.2381,-20,23.0995380092398,1.392,0.181838572028559
3506.2,5500,0.2381,-20,23.0995380092398,1.417,0.169877211255775
3507.2,5500,0.2381,-20,23.0995380092398,1.303,0.182476959260815
3508.2,5500,0.2381,-20,23.0995380092398,1.391,0.169457219655607
3509.2,5500,0.2381,-20,23.0995380092398,1.421,0.168478639227215
3510.2,5500,0.2381,-20,23.0995380092398,1.314,0.170242603947921
3601.2,3000,0.129872727272727,-20,23.0995380092398,1.124,0.345838575528489
3602.2,3000,0.129872727272727,-20,23.0995380092398,1.11,0.358558721125578
3603.2,3000,0.129872727272727,-20,23.0995380092398,1.073,0.356857055158897
3604.2,3000,0.129872727272727,-20,23.0995380092398,1.014,0.356133269634607
3605.2,3000,0.129872727272727,-20,23.0995380092398,1.047,0.344337105557889
3606.2,3000,0.129872727272727,-20,23.0995380092398,1.07,0.343744217415652
3607.2,3000,0.129872727272727,-20,23.0995380092398,1.103,0.356903254234915
3608.2,3000,0.129872727272727,-20,23.0995380092398,1.124,0.357973532829343
3609.2,3000,0.129872727272727,-20,23.0995380092398,0.98,0.344806796164077
3610.2,3000,0.129872727272727,-20,23.0995380092398,1.06,0.343420823883522
3701.2,3500,0.151518181818182,-10,23.0995380092398,1.279,0.311981060178796
3702.2,3500,0.151518181818182,-10,23.0995380092398,1.249,0.30033889302214
3703.2,3500,0.151518181818182,-10,23.0995380092398,1.245,0.30033889302214
3704.2,3500,0.151518181818182,-10,23.0995380092398,1.336,0.30033889302214
3705.2,3500,0.151518181818182,-10,23.0995380092398,1.305,0.299216915461691
3706.2,3500,0.151518181818182,-10,23.0995380092398,1.11,0.311703865722685
3707.2,3500,0.151518181818182,-10,23.0995380092398,1.271,0.298358932621348
3708.2,3500,0.151518181818182,-10,23.0995380092398,1.247,0.310647886842263
3709.2,3500,0.151518181818182,-10,23.0995380092398,1.286,0.309803103737925
3710.2,3500,0.151518181818182,-10,23.0995380092398,1.128,0.310766684466311
3801.2,4000,0.173163636363636,-10,23.0995380092398,1.324,0.256819525934481
3802.2,4000,0.173163636363636,-10,23.0995380092398,1.196,0.255300731310374
3803.2,4000,0.173163636363636,-10,23.0995380092398,1.339,0.268022801868963
3804.2,4000,0.173163636363636,-10,23.0995380092398,1.322,0.266013142062159
3805.2,4000,0.173163636363636,-10,23.0995380092398,1.307,0.254573095863083
3806.2,4000,0.173163636363636,-10,23.0995380092398,1.332,0.253475867807644
3807.2,4000,0.173163636363636,-10,23.0995380092398,1.323,0.253475867807644
3808.2,4000,0.173163636363636,-10,23.0995380092398,1.296,0.264251802288954
3809.2,4000,0.173163636363636,-10,23.0995380092398,1.316,0.265233532654347
3810.2,4000,0.173163636363636,-10,23.0995380092398,1.406,0.252159194141117
3901.2,4500,0.194809090909091,-10,23.0995380092398,1.507,0.22916492650147
3902.2,4500,0.194809090909091,-10,23.0995380092398,1.287,0.22916492650147
3903.2,4500,0.194809090909091,-10,23.0995380092398,1.09,0.228420608054506
3904.2,4500,0.194809090909091,-10,23.0995380092398,1.368,0.217060768584628
3905.2,4500,0.194809090909091,-10,23.0995380092398,1.375,0.227855952680946
3906.2,4500,0.194809090909091,-10,23.0995380092398,1.313,0.217060768584628
3907.2,4500,0.194809090909091,-10,23.0995380092398,1.265,0.227753288067572
3908.2,4500,0.194809090909091,-10,23.0995380092398,1.242,0.216870839049886
3909.2,4500,0.194809090909091,-10,23.0995380092398,1.316,0.227804620374259
3910.2,4500,0.194809090909091,-10,23.0995380092398,1.214,0.228266611134444
4001.2,5000,0.216454545454545,-10,23.0995380092398,1.107,0.189287574968501
4002.2,5000,0.216454545454545,-10,23.0995380092398,1.327,0.202722266274674
4003.2,5000,0.216454545454545,-10,23.0995380092398,1.288,0.201294714825703
4004.2,5000,0.216454545454545,-10,23.0995380092398,1.297,0.202130918101638
4005.2,5000,0.216454545454545,-10,23.0995380092398,1.459,0.201303954640907
4006.2,5000,0.216454545454545,-10,23.0995380092398,1.256,0.190350153716926
4007.2,5000,0.216454545454545,-10,23.0995380092398,1.233,0.189527810163797
4008.2,5000,0.216454545454545,-10,23.0995380092398,1.257,0.202759225535489
4009.2,5000,0.216454545454545,-10,23.0995380092398,1.272,0.189744945821084
4010.2,5000,0.216454545454545,-10,23.0995380092398,1.203,0.20266220747585
4101.2,6000,0.259745454545455,-10,23.0995380092398,1.244,0.165120852932941
4102.2,6000,0.259745454545455,-10,23.0995380092398,1.244,0.154352618297634
4103.2,6000,0.259745454545455,-10,23.0995380092398,1.302,0.165120852932941
4104.2,6000,0.259745454545455,-10,23.0995380092398,1.266,0.165120852932941
4105.2,6000,0.259745454545455,-10,23.0995380092398,1.322,0.153074443861123
4106.2,6000,0.259745454545455,-10,23.0995380092398,1.295,0.165120852932941
4107.2,6000,0.259745454545455,-10,23.0995380092398,1.324,0.165120852932941
4108.2,6000,0.259745454545455,-10,23.0995380092398,1.297,0.165120852932941
4109.2,6000,0.259745454545455,-10,23.0995380092398,1.311,0.15316684201316
4110.2,6000,0.259745454545455,-10,23.0995380092398,1.409,0.15316684201316
